MedInc,HouseAge,AveRooms
7.0796,45.0,5.759013282732448
4.4107,22.0,5.350828729281768
3.6484,16.0,3.456268221574344
2.1429,43.0,3.2742382271468142
5.0509,5.0,5.333333333333333
5.1205,42.0,5.727959697732998
1.6887,20.0,4.16955017301038
1.2668,27.0,2.7605321507760534
2.4412,30.0,5.441025641025641
1.901,32.0,3.667779632721202
1.4615,28.0,2.1839464882943145
4.9,5.0,5.215189873417722
2.4464,33.0,4.183157894736842
3.6734,34.0,5.815340909090909
1.7891,38.0,5.268361581920904
2.6774,31.0,5.00392927308448
4.975,10.0,4.70873786407767
4.2851,34.0,5.767988252569751
3.9688,52.0,5.167173252279635
7.3521,32.0,6.775757575757575
3.3438,34.0,5.057239057239057
1.7714,27.0,2.5325
2.5663,26.0,4.036161335187761
1.1707,20.0,3.092568448500652
3.5694,40.0,4.391156462585034
3.5208,21.0,5.02112676056338
1.9076,32.0,3.7895752895752897
5.4378,52.0,4.623413258110015
2.712,38.0,4.5895196506550215
3.3639,25.0,6.395348837209302
3.058,34.0,5.366228070175438
3.3393,45.0,4.256997455470738
3.0721,37.0,5.579775280898876
5.7914,52.0,7.188888888888889
4.975,30.0,8.28
3.3125,51.0,5.76984126984127
2.679,41.0,4.66
3.8269,18.0,4.873362445414847
4.5272,18.0,6.1943231441048034
3.4148,38.0,3.6243523316062176
3.3208,47.0,4.318295739348371
5.9289,5.0,6.692852543464262
3.7007,26.0,6.272311212814645
7.723,36.0,6.343898573692552
5.477,26.0,6.450413223140496
3.7813,52.0,5.057755775577558
2.2254,11.0,4.598499061913696
1.4844,52.0,3.866666666666666
3.2614,27.0,5.947103274559194
1.9444,23.0,4.285539215686274
1.9208,37.0,4.150793650793651
3.8417,11.0,6.667844522968198
1.3375,18.0,4.567625133120341
1.625,18.0,6.1347826086956525
2.5403,52.0,3.66394279877426
3.0893,42.0,4.686609686609686
4.0,37.0,6.363945578231292
2.4821,17.0,4.716494845360825
5.036,52.0,5.256317689530686
2.976,52.0,4.743589743589744
4.2992,31.0,6.113695090439276
3.4844,28.0,5.18018018018018
2.8125,18.0,4.9625
4.1429,52.0,5.460829493087558
10.3048,36.0,8.134920634920634
4.0074,30.0,5.823439878234399
4.9375,35.0,6.148837209302326
3.2604,9.0,5.018105849582173
2.5833,37.0,4.158536585365853
5.2949,33.0,7.188405797101449
1.3134,48.0,3.6625
2.9706,36.0,4.184782608695652
3.5,37.0,4.376569037656904
3.0,35.0,5.040697674418604
2.6406,27.0,5.505952380952381
5.0,26.0,6.933161953727506
6.3088,6.0,7.038608400509122
3.5659,24.0,3.6341248900615657
3.5089,31.0,4.458885941644563
2.8828,26.0,5.290617848970252
5.9629,39.0,5.948529411764706
7.8139,9.0,6.645061728395062
5.1406,46.0,6.153846153846154
2.1389,39.0,4.22680412371134
4.0023,33.0,5.156944444444444
1.2475,52.0,4.075
3.8029,35.0,5.641379310344828
5.1619,36.0,5.2026666666666666
5.07,22.0,6.532374100719425
3.0417,48.0,4.690631808278867
1.6458,52.0,4.29245283018868
4.0642,41.0,5.794520547945205
4.7321,42.0,6.375
4.2583,35.0,6.03954802259887
7.8575,26.0,7.364754098360656
1.7083,33.0,20.097826086956523
5.4449,16.0,6.504237288135593
2.9871,18.0,5.105
1.7197,34.0,4.377777777777778
2.1357,17.0,4.324503311258278
2.7639,17.0,4.652661064425771
1.5,45.0,2.7683397683397684
3.2465,19.0,5.876971608832808
5.419,6.0,6.692551505546751
3.0625,12.0,3.74251497005988
3.725,30.0,5.404166666666667
2.9219,38.0,4.205882352941177
3.5,26.0,6.373493975903615
2.4554,30.0,4.594520547945206
5.1788,52.0,4.786792452830189
5.4797,23.0,6.6937984496124034
4.05,33.0,5.556400506970849
3.7813,36.0,4.9035087719298245
3.2875,6.0,8.00625
7.5975,16.0,7.11614730878187
1.9267,18.0,4.7309090909090905
1.7574,11.0,4.0
6.3199,23.0,6.909407665505227
4.9615,28.0,5.411009174311927
1.7273,29.0,6.492647058823529
4.2703,36.0,5.966555183946488
3.375,36.0,5.162162162162162
1.1875,29.0,4.244755244755245
2.79,41.0,4.067484662576687
3.5288,8.0,5.733455882352941
4.1635,42.0,3.7222222222222223
4.7396,52.0,7.098245614035088
3.4107,26.0,5.815384615384615
1.8899,23.0,4.664233576642336
4.2263,21.0,6.5606936416184976
4.5553,37.0,5.956521739130435
5.1169,52.0,6.3904
14.4219,52.0,8.253731343283581
6.0298,23.0,6.874251497005988
3.7222,34.0,4.546134663341646
3.5192,24.0,5.909706546275395
2.1687,41.0,3.2524038461538463
1.9487,25.0,4.670676691729323
6.1306,16.0,7.194954128440367
4.192,25.0,4.886756238003839
4.045,4.0,5.052227342549923
4.1739,36.0,5.459627329192546
2.5104,30.0,3.916923076923077
1.1157,18.0,2.5637450199203187
3.724,15.0,5.15127582017011
7.0215,6.0,6.534090909090909
4.4038,45.0,4.571847507331379
5.3099,17.0,5.795880149812734
3.1771,15.0,6.549668874172186
1.7083,44.0,4.349282296650718
3.0905,38.0,5.951648351648352
6.8462,32.0,6.273764258555133
3.875,27.0,5.328455284552845
6.9391,52.0,8.244725738396625
1.5846,46.0,4.375838926174497
1.4589,27.0,3.51255230125523
2.2708,34.0,3.53
4.0455,33.0,5.069135802469136
2.8322,41.0,3.927194860813704
3.1667,23.0,3.773960216998192
3.8427,36.0,4.3644793152639085
6.3214,34.0,6.294871794871795
5.1048,37.0,5.3538461538461535
5.5673,7.0,5.865384615384615
3.1543,29.0,4.933949801849406
3.8203,11.0,6.113695090439276
6.0433,20.0,6.470756062767475
3.4375,34.0,4.409001956947162
3.7313,13.0,4.696559503666102
7.8904,33.0,7.082802547770701
2.5365,10.0,4.873517786561265
2.5197,15.0,3.8697318007662833
4.1445,11.0,4.399096385542169
4.0609,47.0,4.430446194225722
5.7057,27.0,6.937007874015748
3.1944,6.0,4.589403973509934
2.0699,24.0,3.137648131267092
2.1,51.0,3.1818181818181817
1.5972,24.0,5.438502673796791
4.2857,35.0,4.859459459459459
3.1111,7.0,5.3067846607669615
4.75,52.0,4.831896551724138
2.1062,21.0,4.324281150159744
2.0987,52.0,3.211798839458414
2.625,28.0,2.866336633663366
4.5294,18.0,5.348457350272232
1.7132,38.0,4.408740359897172
2.5833,29.0,3.481835564053537
5.6315,34.0,4.5405982905982905
3.5364,36.0,4.002010050251256
2.4167,45.0,4.462025316455696
4.125,9.0,6.655581947743468
5.3495,20.0,6.057591623036649
3.2823,17.0,4.463446475195823
6.6136,39.0,5.891625615763547
8.0073,39.0,7.266791044776119
2.5588,20.0,2.565217391304348
5.3955,47.0,5.502336448598131
5.2276,26.0,4.814921090387374
2.1221,50.0,5.509708737864078
3.8125,31.0,5.005797101449275
2.3667,11.0,4.559602649006623
6.3997,50.0,7.37020316027088
6.1419,26.0,7.032075471698113
3.2604,30.0,5.551020408163265
1.6716,32.0,4.577966101694916
3.125,46.0,3.142857142857143
4.6019,8.0,5.05175983436853
2.7708,43.0,3.772200772200772
2.1067,24.0,4.2404181184668985
1.9767,23.0,5.7084019769357495
2.9306,41.0,4.522292993630574
4.4423,18.0,6.076512455516014
2.9161,19.0,4.86080586080586
4.385,35.0,6.356451612903226
2.4678,18.0,4.91715708465369
3.4706,23.0,5.555555555555555
4.0568,16.0,5.281321184510251
4.0433,16.0,5.7421875
1.9338,44.0,3.10377358490566
2.8864,34.0,4.716279069767442
6.4891,35.0,5.423357664233577
4.9191,36.0,5.874617737003058
3.0833,50.0,4.641160949868074
3.1635,30.0,3.5050675675675675
7.2582,4.0,7.376840696117805
11.3176,28.0,8.082289803220036
1.742,24.0,6.92896174863388
5.6935,34.0,6.380246913580247
4.7973,28.0,5.964406779661017
3.0391,20.0,5.59877800407332
4.7917,36.0,5.970223325062035
1.7417,46.0,5.286885245901639
4.6528,31.0,4.225806451612903
6.5778,46.0,6.561194029850746
2.4278,14.0,5.338790931989925
1.7604,32.0,4.384615384615385
6.0666,10.0,6.526518391787853
2.5625,49.0,4.615384615384615
2.0147,41.0,3.605128205128205
4.0647,14.0,5.279596977329975
1.3729,15.0,3.603948896631824
5.112,29.0,6.3352826510721245
2.925,43.0,4.85655737704918
0.977,40.0,2.3157894736842106
1.9,16.0,4.975133214920071
3.1439,9.0,5.542196531791907
2.0272,29.0,4.2973856209150325
6.8538,29.0,6.657992565055762
2.7578,46.0,4.476190476190476
3.8456,33.0,5.057755775577558
4.0,52.0,4.647058823529412
1.91,46.0,5.0
4.1944,33.0,4.667785234899329
2.0161,52.0,4.307324840764331
4.1482,7.0,5.674956622325043
4.6957,41.0,4.880459770114943
1.2347,16.0,3.6666666666666665
1.462,27.0,4.335329341317365
3.2799,17.0,4.860048820179007
3.9632,25.0,4.56
2.4779,21.0,3.727272727272727
3.5489,28.0,5.152329749103942
4.5484,29.0,5.16
1.9483,16.0,4.21669341894061
1.1912,22.0,52.69047619047619
1.6168,14.0,4.413314840499306
1.6929,20.0,3.510355029585799
3.1364,25.0,7.626822157434402
4.3846,46.0,5.13855421686747
3.8571,36.0,5.446043165467626
1.0,33.0,4.140939597315437
2.5552,34.0,5.075851393188855
7.7517,11.0,8.506024096385541
1.7292,17.0,5.087719298245614
1.8723,46.0,5.044943820224719
3.0833,34.0,3.0764331210191083
3.1346,50.0,5.869426751592357
2.5187,18.0,5.467261904761905
10.3416,36.0,7.525
4.6852,52.0,5.509687034277198
4.0185,22.0,4.910979228486647
2.6023,14.0,3.7824
1.7813,28.0,3.3793774319066148
3.2788,39.0,4.412751677852349
3.3929,13.0,8.580645161290322
5.0106,36.0,5.529220779220779
7.4734,26.0,7.465076660988075
2.5679,36.0,4.1913875598086126
3.0833,34.0,5.764383561643836
3.0938,31.0,3.667655786350149
3.5655,38.0,5.153846153846154
6.0247,41.0,6.302816901408451
4.0313,35.0,4.746268656716418
4.8787,23.0,6.660828025477707
6.0723,34.0,6.143776824034335
2.5813,30.0,3.5719237435008666
3.3397,28.0,4.530685920577618
5.0822,27.0,6.648837209302326
6.3767,24.0,6.37987012987013
2.3333,11.0,2.4347826086956523
3.6121,29.0,4.006960556844548
4.4674,18.0,4.613899613899614
5.5073,16.0,5.172535211267606
4.3321,19.0,6.525773195876289
2.2723,36.0,5.071161048689139
5.7934,27.0,7.25050505050505
4.5673,45.0,4.287878787878788
1.7878,16.0,4.329563812600969
4.625,36.0,5.479591836734694
8.5574,16.0,6.466905187835421
6.3719,26.0,6.972151898734177
2.9922,17.0,4.62453531598513
5.3735,22.0,7.237569060773481
5.9572,17.0,5.670384138785626
3.0,24.0,4.626146788990826
4.6806,41.0,5.211805555555555
6.1047,7.0,5.925431274346132
2.2206,50.0,4.622754491017964
8.1111,13.0,7.94672131147541
3.9118,32.0,5.527058823529412
1.7802,47.0,3.7285714285714286
4.2204,29.0,5.8457223001402525
2.2969,16.0,5.0
2.125,37.0,4.596
4.2554,20.0,3.778085991678225
5.4122,52.0,6.132530120481928
4.8693,44.0,6.181434599156118
8.7589,32.0,6.895348837209302
5.1442,6.0,6.147197839297772
6.6204,16.0,6.729303547963206
1.918,44.0,3.517857142857143
5.1298,17.0,5.314420803782506
5.5413,26.0,6.568421052631579
1.675,34.0,3.28099173553719
2.3,25.0,5.828178694158075
4.9355,34.0,6.5625
1.3096,31.0,3.994041708043694
1.8616,37.0,5.042801556420233
3.0382,23.0,4.019723865877712
7.0526,18.0,6.117283950617284
5.3999,18.0,6.533073929961089
6.14,28.0,6.575539568345324
6.0722,4.0,5.857777777777778
1.4937,20.0,4.570552147239264
2.9154,35.0,4.244628099173553
5.0493,4.0,7.947058823529412
4.6146,21.0,5.503168567807351
2.6637,14.0,3.925438596491228
2.2206,34.0,5.433962264150943
4.221,11.0,6.640410958904109
4.6976,36.0,5.362612612612613
2.3667,20.0,4.964332892998679
4.5341,44.0,5.453083109919571
1.8242,47.0,4.257990867579909
2.4539,28.0,2.519327731092437
3.7721,25.0,4.008849557522124
3.1194,33.0,4.195991091314031
2.7079,21.0,4.857425742574257
1.75,50.0,3.926900584795322
3.89,7.0,4.689458689458689
4.0508,27.0,4.962318840579711
3.0252,20.0,4.041095890410959
3.2069,34.0,4.601834862385321
2.8562,12.0,5.7824933687002655
1.5208,52.0,3.9080459770114944
2.837,38.0,4.57089552238806
3.4868,27.0,3.139963167587477
3.2386,43.0,3.942622950819672
5.7528,34.0,4.623376623376624
2.7628,39.0,4.332844574780059
4.7426,19.0,5.871428571428571
5.3129,15.0,5.547619047619048
1.2,20.0,4.625
2.8833,38.0,5.120253164556962
3.9856,52.0,3.4547413793103448
3.5109,29.0,4.865800865800866
6.1112,2.0,7.153277931671283
4.3077,23.0,3.4683794466403164
2.3167,31.0,5.980645161290322
5.5524,21.0,6.156645569620253
2.6538,31.0,3.357142857142857
5.5051,31.0,5.345549738219895
6.1185,26.0,7.069343065693431
1.3696,40.0,4.554216867469879
4.6855,5.0,6.631184407796102
4.5081,33.0,4.511335012594459
5.2067,21.0,5.695652173913044
2.9576,25.0,4.566765578635015
1.7788,52.0,4.353697749196141
4.2356,21.0,4.75
3.6591,52.0,5.673076923076923
3.2564,19.0,4.04102096627165
7.9627,8.0,8.234463276836157
1.4911,19.0,5.495412844036697
6.6842,25.0,6.77859778597786
4.4312,26.0,5.6608187134502925
5.5291,52.0,5.937984496124031
3.184,20.0,3.863888888888889
5.3185,52.0,6.210023866348449
1.8393,18.0,2.0904255319148937
2.8438,32.0,3.851985559566787
1.4727,33.0,5.0773809523809526
4.5766,18.0,6.088541666666667
1.625,38.0,4.052631578947368
1.7,30.0,3.758695652173913
2.6701,41.0,4.8887323943661976
2.7019,16.0,4.957095709570957
1.5625,36.0,4.157534246575342
2.9205,31.0,4.012711864406779
3.8413,50.0,3.988538681948424
5.8898,22.0,6.445012787723785
1.4886,50.0,4.0251572327044025
3.8611,37.0,5.429223744292237
3.9531,17.0,5.505434782608695
1.3187,23.0,4.717451523545706
3.5395,24.0,5.140350877192983
4.5812,18.0,6.066666666666666
2.0549,52.0,4.242819843342037
3.4605,49.0,4.044155844155844
4.375,35.0,4.864532019704433
5.2019,32.0,5.455882352941177
3.1287,29.0,5.383399209486166
4.5491,43.0,5.984848484848484
2.1859,38.0,4.472222222222222
1.9476,14.0,5.323741007194244
6.0582,39.0,4.536082474226804
3.6312,48.0,8.130434782608695
2.9074,16.0,3.492905937992643
3.1591,35.0,5.382075471698113
2.6082,29.0,3.494117647058824
2.1354,29.0,3.687218045112782
2.7143,31.0,3.46112600536193
1.3894,16.0,2.508298755186722
3.7546,28.0,5.756613756613756
4.3125,52.0,4.836512261580381
3.0233,26.0,3.2530813475760065
4.325,37.0,5.074380165289257
4.125,19.0,5.423267326732673
1.7212,43.0,3.8680555555555554
4.0972,52.0,2.1481481481481484
3.5649,23.0,3.695150115473441
6.0494,24.0,5.175824175824176
4.1667,46.0,2.7142857142857144
2.0625,44.0,4.056022408963585
4.9286,39.0,4.898360655737705
4.0444,32.0,5.9922720247295205
5.4284,4.0,5.067226890756302
2.2375,20.0,3.0476190476190474
4.7171,43.0,5.696594427244582
1.8958,16.0,6.173913043478261
2.0,52.0,5.506410256410256
4.0208,15.0,10.4
2.0184,20.0,6.729591836734694
2.6133,49.0,5.163755458515284
1.7038,28.0,4.598774885145483
1.4648,28.0,6.330708661417323
3.6788,5.0,5.04269801980198
4.9375,12.0,5.974921630094044
3.1375,52.0,4.819018404907975
6.6312,31.0,6.791332263242376
2.9605,37.0,4.48
5.7559,18.0,6.07223113964687
1.8375,21.0,5.372670807453416
3.0135,47.0,4.206270627062707
1.275,46.0,3.751091703056769
2.85,38.0,5.0893470790378
3.1719,38.0,4.620689655172414
2.2273,43.0,4.86697247706422
2.4635,41.0,4.312
5.1418,32.0,5.030508474576271
2.2788,46.0,4.490054249547921
2.3043,32.0,5.649606299212598
3.7891,16.0,10.375478927203066
1.2446,27.0,4.1477272727272725
4.5729,22.0,4.223826714801444
3.8438,28.0,5.422431865828092
4.8438,22.0,5.490312965722802
1.5771,12.0,4.175903614457831
2.3571,23.0,6.489499192245558
3.0827,29.0,4.791505791505792
4.6094,26.0,4.726114649681529
3.4667,16.0,5.855345911949685
1.7083,29.0,2.898637137989778
3.2569,15.0,5.444444444444445
2.2697,52.0,4.368421052631579
5.7765,36.0,5.791443850267379
5.76,37.0,6.041841004184101
7.5,29.0,8.160668380462726
2.2094,20.0,4.9384372533543806
3.8333,32.0,6.079787234042553
2.0523,44.0,4.220779220779221
1.9937,40.0,4.076015727391874
4.2841,30.0,5.903394255874674
2.5035,24.0,5.391625615763547
3.6,32.0,4.643086816720257
4.0018,14.0,3.5860555826426133
1.6121,41.0,3.5617433414043584
3.1513,14.0,5.526096033402923
1.8533,15.0,4.9030955585464335
1.875,33.0,141.9090909090909
2.1912,37.0,2.423076923076923
8.8742,31.0,5.692946058091287
2.8657,14.0,5.850574712643678
5.2861,6.0,6.435957696827262
2.6923,41.0,5.116071428571429
4.0337,23.0,6.094420600858369
7.2675,11.0,6.876889848812095
3.4505,30.0,4.531553398058253
3.875,18.0,5.3578947368421055
4.6042,31.0,5.539823008849558
3.1603,52.0,4.429193899782135
4.2429,3.0,7.316657191586128
1.4427,36.0,3.798076923076923
1.0633,18.0,3.0725552050473186
1.8185,23.0,4.026785714285714
6.1288,18.0,8.154545454545454
3.4773,29.0,5.473815461346633
3.6953,13.0,4.388402625820569
3.6729,52.0,5.077142857142857
1.925,41.0,4.012422360248447
5.5289,43.0,5.711340206185567
2.8611,17.0,5.83265306122449
4.3646,9.0,7.129436325678497
3.125,6.0,7.8
5.7833,26.0,6.19811320754717
5.4834,22.0,6.622324159021407
2.9844,32.0,5.322033898305085
1.0208,38.0,3.345890410958904
1.8238,14.0,4.606635071090047
1.3712,37.0,6.698863636363637
5.901,18.0,6.466520307354555
1.725,52.0,3.765151515151515
2.6818,41.0,4.680851063829787
4.4821,15.0,6.908108108108108
4.1488,37.0,5.616901408450704
2.5727,27.0,4.787234042553192
2.1722,12.0,4.907335907335908
4.2937,35.0,6.092178770949721
2.6673,25.0,3.192039800995025
1.5394,40.0,3.481113320079523
5.635,27.0,6.802721088435374
1.6991,17.0,6.3740648379052365
3.631,32.0,9.179775280898877
5.2015,6.0,5.69647847959754
4.75,20.0,6.1
2.0571,24.0,3.5036086607858863
2.7375,36.0,4.870036101083032
3.5085,27.0,5.446153846153846
2.5927,33.0,4.595419847328245
1.625,34.0,2.9776119402985075
2.3942,42.0,4.329787234042553
3.0089,44.0,4.738255033557047
5.6447,36.0,5.326145552560647
2.2847,26.0,6.001420454545454
2.6538,42.0,3.6193771626297577
2.9708,27.0,5.494577006507592
3.6389,42.0,3.994296577946768
3.7635,14.0,5.401898734177215
5.503,16.0,6.904876099120703
5.6139,19.0,6.8088235294117645
1.8456,32.0,3.456730769230769
2.3762,20.0,4.214363438520131
2.0673,37.0,4.083018867924529
1.4665,16.0,4.340106007067138
5.3559,26.0,5.741496598639456
4.3472,52.0,4.296466973886329
4.7943,26.0,6.418168709444845
3.5437,27.0,5.158501440922191
2.975,34.0,6.405405405405405
5.7396,16.0,6.653846153846154
2.6208,52.0,3.820338983050848
4.7941,16.0,6.543123543123543
1.5288,14.0,5.187285223367698
7.3644,16.0,7.025134649910234
2.75,13.0,5.275204359673024
3.5804,45.0,4.9056
3.1667,14.0,4.784386617100372
3.5586,33.0,5.580882352941177
2.127,15.0,3.958745874587459
4.6591,20.0,6.758064516129032
2.378,34.0,4.259868421052632
5.5875,11.0,5.853300733496333
0.8131,8.0,3.114343029087262
3.5865,35.0,5.372972972972973
3.625,31.0,5.443243243243243
5.0704,15.0,5.629955947136564
6.1834,25.0,6.2611940298507465
4.2109,14.0,4.98974358974359
5.2773,21.0,6.303262955854127
1.7788,14.0,3.899810964083176
4.1304,38.0,4.124413145539906
6.0743,3.0,6.577235772357724
10.0187,20.0,8.496376811594203
0.8362,17.0,8.471698113207546
2.875,37.0,4.976119402985074
4.9688,15.0,6.18595041322314
2.7714,38.0,4.201612903225806
6.8219,16.0,6.678832116788321
4.0714,19.0,61.8125
2.0959,36.0,5.240384615384615
1.4267,37.0,4.291845493562231
1.4138,36.0,4.345755693581781
3.8687,11.0,4.663424124513619
4.4531,5.0,5.695652173913044
2.2419,16.0,5.653940886699507
1.9844,32.0,4.0
6.6756,52.0,7.403800475059382
1.8214,52.0,5.736486486486487
5.1815,36.0,5.569506726457399
2.3571,36.0,5.069026548672566
3.7455,33.0,4.808510638297872
2.8608,30.0,3.641340782122905
3.3682,40.0,6.045901639344263
5.5461,36.0,6.224137931034483
1.6635,37.0,4.990196078431373
3.2083,44.0,4.569863013698631
1.5085,17.0,4.051601423487544
1.8214,10.0,5.838983050847458
7.9819,26.0,7.571428571428571
4.337,26.0,5.994263862332696
2.2321,34.0,4.919629057187017
2.6607,22.0,6.508021390374331
5.3307,25.0,5.12037037037037
2.0133,35.0,3.0200803212851404
1.9621,27.0,4.079002079002079
4.4477,4.0,5.752631578947368
6.207,43.0,6.188405797101449
8.3924,37.0,7.2155172413793105
3.7422,16.0,5.042124542124542
1.0539,30.0,2.934322033898305
4.5022,2.0,4.529356943150047
3.1875,31.0,5.46218487394958
5.4819,12.0,5.759345794392523
2.8727,25.0,4.365346534653465
8.7288,6.0,8.715841584158415
2.0871,20.0,3.5859154929577466
3.1739,52.0,3.985276073619632
4.775,35.0,5.073558648111332
2.6976,52.0,4.4335511982570806
1.125,18.0,5.4875
7.875,30.0,7.550925925925926
3.3214,33.0,4.419811320754717
3.7875,9.0,2.7264957264957266
3.4833,23.0,4.259933774834437
2.4827,6.0,4.622371740958789
5.5951,44.0,6.618374558303887
3.7958,17.0,5.777158774373259
1.1638,35.0,4.558011049723757
2.3641,30.0,3.9642058165548097
5.1435,22.0,6.855882352941176
2.6299,35.0,4.042402826855124
4.087,26.0,5.651376146788991
3.1853,16.0,4.636363636363637
8.9063,5.0,8.944642857142858
3.2757,24.0,4.708226221079691
3.2589,42.0,4.215116279069767
5.6428,43.0,4.980582524271845
5.5137,15.0,4.90443686006826
4.1807,6.0,5.397260273972603
4.125,38.0,4.7734375
3.5403,18.0,5.378818737270875
4.5625,25.0,5.628205128205129
4.174,42.0,6.595317725752508
7.7499,11.0,7.949675324675325
0.536,4.0,14.0
3.2937,25.0,4.746153846153846
4.5938,39.0,6.205882352941177
4.0987,35.0,4.434782608695652
6.5704,26.0,6.239221140472879
1.7652,52.0,3.534521158129176
3.0147,17.0,4.362616822429906
5.2128,49.0,5.781021897810219
2.963,25.0,5.32013201320132
4.2308,19.0,5.636363636363637
1.9564,39.0,3.945619335347432
3.7708,42.0,5.14873417721519
4.2875,17.0,5.235514018691589
6.9584,16.0,6.310714285714286
3.8958,20.0,5.940625
3.038,33.0,5.504249291784703
3.1908,16.0,4.386792452830188
2.4167,20.0,4.808917197452229
2.871,31.0,3.552677029360967
2.2982,45.0,5.5
5.9333,17.0,6.917748917748917
5.0599,35.0,5.271428571428571
6.1576,12.0,6.832618025751073
2.3333,25.0,5.84516129032258
3.0217,26.0,4.146341463414634
4.0982,36.0,5.880769230769231
3.3043,35.0,4.43811394891945
3.1875,33.0,5.2844827586206895
3.4904,25.0,5.043478260869565
3.75,23.0,5.3968804159445405
3.4187,17.0,10.053140096618357
1.625,52.0,2.7777777777777777
3.0526,28.0,8.13076923076923
3.6042,21.0,5.619883040935672
2.7969,38.0,4.626707132018209
2.575,34.0,5.493265993265993
3.6988,28.0,4.213174748398902
3.2093,32.0,4.788405797101449
5.5198,14.0,6.559751037344398
5.1677,18.0,4.144810941271119
2.3725,30.0,4.803059273422562
3.2614,19.0,5.767213114754099
2.4038,41.0,4.495798319327731
3.212,33.0,5.684073107049608
7.7589,8.0,6.376899696048632
4.0219,35.0,4.204460966542751
3.6417,16.0,5.760820045558087
5.3473,41.0,6.089171974522293
3.2652,12.0,4.39935956084172
2.1205,36.0,4.833333333333333
6.9483,18.0,7.167364016736402
7.3343,37.0,7.0975
3.775,9.0,6.103626943005182
4.4625,32.0,5.374340949033392
3.8618,41.0,6.345724907063197
3.5313,46.0,4.737024221453288
2.5917,43.0,4.548821548821548
5.8972,35.0,5.663551401869159
5.2319,23.0,5.950173812282735
4.7241,46.0,5.375757575757576
12.3767,27.0,7.737037037037037
2.4028,17.0,31.77777777777778
5.5842,15.0,7.112820512820512
12.542,10.0,9.8733153638814
2.6023,22.0,4.741333333333333
4.4453,22.0,5.548306148055207
4.5833,36.0,5.627450980392157
4.8173,25.0,6.160493827160494
2.6324,35.0,4.173745173745174
1.4889,19.0,4.48074369189907
3.125,15.0,6.023376623376623
4.8359,18.0,6.557591623036649
3.6467,21.0,4.64200477326969
3.4032,37.0,4.172839506172839
1.06,31.0,3.5792682926829267
3.125,34.0,5.084821428571429
3.855,18.0,4.770029673590504
0.9318,35.0,2.803339517625232
5.1194,18.0,6.477037037037037
3.1406,43.0,4.715883668903803
2.125,52.0,3.617977528089888
2.2548,35.0,4.631578947368421
4.1875,24.0,4.538709677419355
3.6042,34.0,5.538461538461538
3.4844,23.0,13.258823529411766
8.4112,16.0,7.488888888888889
7.8711,34.0,7.923287671232877
3.9128,30.0,5.90138067061144
4.7569,19.0,5.701812191103789
2.1071,47.0,3.289473684210526
4.8125,15.0,6.164179104477612
6.3761,16.0,6.366071428571429
4.5893,39.0,5.711688311688311
3.9853,24.0,6.081690140845071
2.2167,18.0,3.782467532467532
4.5167,24.0,5.977667493796526
3.15,49.0,5.83
9.0812,35.0,4.047457627118644
3.5322,40.0,4.540733197556008
8.7939,18.0,7.96875
2.4607,32.0,4.287515762925599
5.1149,22.0,5.696891191709844
4.75,35.0,5.626984126984127
2.891,11.0,3.7643229166666665
2.5893,8.0,28.615384615384617
1.6548,35.0,4.879417879417879
4.4474,25.0,6.342776203966006
6.0591,19.0,6.397435897435898
2.7685,29.0,3.658252427184466
2.5938,40.0,3.8114754098360657
3.4318,31.0,5.199186991869919
3.7455,47.0,4.871125611745514
8.7397,19.0,7.091370558375634
4.0737,36.0,4.522857142857143
1.4844,52.0,3.943661971830986
3.38,28.0,4.064233576642335
4.3958,35.0,5.85754189944134
5.1491,33.0,6.228843861740167
3.4485,27.0,4.888482632541133
2.3594,16.0,7.384615384615385
3.5326,13.0,3.1783625730994154
0.799,25.0,3.645435244161359
1.4133,15.0,4.303605313092979
11.1118,18.0,8.427659574468086
2.9973,19.0,4.914330218068536
2.0469,19.0,4.569014084507042
4.6528,27.0,5.018965517241379
1.9049,10.0,3.689655172413793
6.6772,13.0,7.37707182320442
8.0239,49.0,5.669811320754717
4.2454,33.0,6.073746312684365
2.7759,30.0,4.167619047619048
4.4561,28.0,5.464367816091954
3.6523,28.0,5.551546391752577
4.4219,9.0,5.784543325526932
5.9359,16.0,5.756024096385542
2.3049,25.0,3.641843971631206
2.125,30.0,5.201663201663202
3.0625,42.0,4.826666666666667
3.2143,32.0,5.06265664160401
3.6094,52.0,6.05625
2.3438,18.0,4.970394736842105
4.9886,36.0,5.622222222222222
2.6713,52.0,4.636363636363637
6.8469,36.0,8.734265734265735
5.2915,52.0,8.123456790123457
3.668,16.0,5.410852713178294
2.9297,28.0,4.699551569506727
2.1484,19.0,5.235973597359736
3.7083,33.0,5.797687861271676
3.6691,35.0,6.175438596491228
4.0071,15.0,4.532258064516129
4.825,11.0,6.411392405063292
3.4777,33.0,4.345415778251599
1.505,22.0,5.177514792899408
3.7917,40.0,4.959798994974874
4.7083,28.0,5.8
4.0132,46.0,4.480295566502463
2.8,20.0,5.769423558897243
5.0698,25.0,6.61
2.0643,14.0,4.2817567567567565
6.8443,30.0,5.491582491582491
2.375,52.0,4.8
4.381,32.0,5.3627760252365935
2.8,47.0,3.7642045454545454
2.1444,27.0,3.1112299465240643
9.5823,52.0,7.981751824817518
3.3824,48.0,5.027548209366391
